,overall_rating,value,position,skill_moves,attacking_workrate,defensive_workrate,pace,shooting,passing,dribbling,defending,physicality,crossing,finishing,Curve,freekick_accuracy,ballcontrol,sprint_speed,agility,reactions,balance,shot_power,stamina,aggression,interceptions,positioning,vision,composure,marking
1035,77,13500000.0,GK,1,Medium,Medium,78,75,71,80,45,77,12,14,12,14,37,44,31,71,35,53,40,33,8,12,58,62,18
1036,77,10500000.0,CM,3,High,High,67,73,76,77,72,72,70,71,69,70,79,68,73,79,70,76,72,69,70,76,77,75,73
1037,77,14500000.0,CB,2,Medium,Medium,50,28,51,55,77,82,25,20,34,27,62,54,31,75,34,54,66,78,77,23,51,71,78
1038,77,0.0,CB,2,Medium,High,62,44,63,65,78,78,41,43,62,37,68,58,75,76,51,55,78,75,77,56,65,75,77
1039,77,14500000.0,CM,4,High,Medium,67,71,71,81,73,79,62,70,78,52,82,66,72,80,74,75,81,85,76,70,75,75,72
1040,77,9000000.0,LB,2,Medium,Medium,79,62,71,70,74,69,76,58,76,80,69,82,74,77,54,75,75,68,73,44,60,78,76
1041,77,14000000.0,CAM,4,High,Medium,73,70,76,79,69,73,72,74,67,66,81,74,71,75,64,70,81,69,67,78,79,74,66
1042,77,11500000.0,CAM,4,High,Medium,79,73,76,78,27,60,74,73,86,74,76,71,88,82,79,74,75,42,32,78,79,84,17
1043,77,2100000.0,CDM,2,Medium,Medium,67,72,75,73,74,76,61,69,66,70,82,66,63,71,71,81,82,70,73,60,77,79,76
1044,77,3900000.0,LB,3,High,Medium,82,63,75,77,71,64,75,60,84,77,73,79,89,82,79,70,84,70,62,72,73,80,76
1045,77,10000000.0,CDM,2,Medium,Medium,58,61,65,58,72,79,41,53,33,39,74,57,54,75,59,84,89,78,80,59,74,60,74
1046,77,9000000.0,CDM,2,Medium,Medium,65,65,70,63,76,77,67,65,60,60,73,66,62,69,65,71,82,80,76,57,60,52,83
1047,77,10500000.0,RB,3,Medium,Medium,79,54,71,73,75,63,72,52,61,62,77,81,72,74,69,54,78,64,73,61,71,72,80
1048,77,3400000.0,CB,2,Medium,Medium,59,39,53,57,80,81,42,29,36,30,67,57,61,69,37,65,79,82,76,26,32,68,83
1049,77,12500000.0,LM,2,Medium,Medium,81,63,72,75,37,69,74,68,56,55,75,81,77,77,66,63,82,45,38,80,75,59,35
1050,77,9000000.0,CDM,2,High,High,69,62,74,69,76,80,71,56,81,77,71,69,52,81,48,73,76,77,76,52,72,67,80
1051,77,11000000.0,RM,4,High,High,90,70,69,81,51,59,70,67,81,60,78,89,90,73,84,77,87,60,50,70,72,74,54
1052,77,7000000.0,CB,2,Medium,High,66,33,45,50,79,80,32,29,38,34,53,66,50,75,53,53,76,81,77,27,40,78,79
1053,77,10000000.0,CAM,3,High,Medium,73,69,78,78,55,63,76,69,75,71,79,72,78,72,78,70,70,63,55,75,80,77,59
1054,77,14000000.0,RM,4,High,Medium,85,73,72,81,37,63,78,72,78,64,79,80,88,67,82,80,67,56,41,72,68,73,24
1055,77,10500000.0,CAM,3,High,Medium,71,78,77,76,56,74,75,74,79,80,79,74,73,75,68,86,75,71,55,78,77,76,56
1056,77,7000000.0,CB,3,Medium,High,61,56,70,66,77,79,54,52,65,54,71,64,61,78,60,67,73,86,78,53,71,76,77
1057,77,10500000.0,CM,3,High,High,69,72,77,77,65,70,75,70,73,70,78,69,72,77,81,75,77,69,68,79,78,77,63
1058,77,12500000.0,CAM,3,High,Medium,80,74,77,78,45,64,72,75,68,77,78,81,87,79,85,75,87,42,45,76,78,73,45
1059,77,8500000.0,CB,2,High,Medium,51,67,70,67,78,74,65,60,66,66,72,52,53,77,61,77,64,74,79,62,67,77,77
1060,77,10000000.0,LW,4,High,High,84,73,69,81,52,79,69,73,67,60,78,84,81,75,85,71,88,81,50,74,73,76,62
1061,77,10000000.0,RB,3,High,Medium,83,51,66,71,73,81,72,49,62,48,69,80,75,72,73,66,90,78,78,72,68,71,70
1062,77,8500000.0,CB,2,Medium,High,60,35,51,61,79,76,36,25,33,29,68,62,49,74,39,61,75,71,77,30,41,60,79
1063,77,10000000.0,LB,3,Medium,Medium,74,63,75,78,73,63,78,51,81,80,80,73,71,75,75,80,73,66,76,70,67,77,74
1064,77,11000000.0,RM,3,High,Medium,83,71,71,74,66,77,73,73,69,70,75,87,68,77,66,75,83,78,69,76,72,75,67
1065,77,12500000.0,LW,3,High,Medium,81,75,70,78,28,70,68,77,61,52,73,76,89,78,71,74,75,59,22,77,76,75,28
1066,77,14500000.0,CAM,4,High,Medium,74,65,75,82,66,68,75,69,58,45,83,74,84,75,80,65,78,63,68,72,76,74,64
1067,77,10500000.0,GK,1,Medium,Medium,76,76,77,79,45,75,14,17,13,14,31,40,37,73,54,58,42,21,17,20,60,27,13
1068,77,12500000.0,ST,3,Medium,Low,71,76,59,72,23,73,51,79,57,49,75,72,66,76,68,77,69,59,19,79,58,66,13
1069,77,12500000.0,CAM,4,Medium,Medium,74,71,79,80,58,65,79,67,83,78,80,73,79,75,82,79,73,69,62,69,78,76,56
1070,77,11500000.0,CB,3,Medium,Medium,72,39,71,74,77,76,68,38,58,32,76,74,71,76,70,51,73,77,77,61,69,78,76
1071,77,13500000.0,CAM,4,Medium,Medium,73,79,70,77,38,70,59,81,74,64,81,73,73,77,69,81,66,71,30,80,72,68,39
1072,77,15000000.0,ST,3,Medium,Medium,88,76,69,77,28,68,71,77,62,56,76,88,74,72,71,80,72,48,24,75,69,72,30
1073,77,22000000.0,CB,2,Medium,High,82,44,61,65,76,80,56,35,39,33,68,90,65,74,66,53,74,81,74,46,56,68,75
1074,77,14500000.0,CDM,3,Medium,Medium,73,49,74,74,77,75,73,33,52,56,77,75,72,77,70,73,76,71,80,62,74,77,76
1075,77,18500000.0,GK,1,Medium,Medium,79,76,73,81,38,72,18,11,12,10,35,40,42,73,25,55,40,27,19,8,61,69,22
1076,76,12000000.0,ST,4,High,Medium,79,75,68,79,45,75,58,79,75,77,79,81,79,69,79,77,77,55,39,74,74,82,44
1077,76,6500000.0,CDM,2,Medium,High,67,62,66,65,74,78,62,57,57,54,72,67,65,81,61,72,89,82,72,65,56,73,80
1078,76,3500000.0,CAM,4,High,Low,77,68,77,77,36,62,74,66,87,61,78,74,79,78,72,71,72,48,45,67,80,71,30
1079,76,9000000.0,CB,2,Medium,High,80,39,56,58,78,73,40,36,38,39,61,83,48,73,54,51,63,71,84,42,53,63,76
1080,76,9000000.0,RWB,3,Medium,Medium,85,56,69,72,68,78,75,50,63,40,74,88,67,74,64,65,88,73,66,76,65,73,66
1081,76,15000000.0,RM,5,High,Medium,86,71,72,79,37,61,72,73,75,68,78,87,88,65,80,72,69,56,37,68,73,73,28
1082,76,16000000.0,CDM,2,Medium,High,56,44,62,68,77,72,41,35,44,32,71,60,71,71,65,65,73,78,78,61,66,76,77
1083,76,11500000.0,CAM,4,Medium,Medium,73,71,76,80,67,69,73,69,77,74,78,70,84,76,83,77,86,72,71,72,79,76,71
1084,76,9000000.0,RM,4,Medium,Medium,75,70,71,78,37,65,75,73,55,45,79,73,76,74,76,69,62,65,39,76,74,65,32
1085,76,11500000.0,CDM,3,Medium,Medium,62,70,72,74,77,78,60,70,64,50,77,61,65,74,69,78,78,77,77,73,75,65,76
1086,76,0.0,RM,4,High,Medium,87,71,72,77,32,54,72,74,76,59,75,87,81,68,72,70,72,37,27,73,69,78,28
1087,76,5500000.0,LB,3,Medium,Medium,67,59,68,71,77,75,78,49,78,68,72,68,64,75,64,76,68,79,77,57,44,68,76
1088,76,10000000.0,CAM,4,High,Medium,79,72,74,81,39,65,77,67,80,70,83,79,83,74,76,79,67,44,40,70,74,74,52
1089,76,11000000.0,RB,2,Medium,High,92,50,64,75,71,81,65,44,65,40,70,92,85,72,87,67,89,74,72,60,64,77,72
1090,76,7500000.0,CF,4,High,High,76,73,68,82,27,64,65,78,74,66,80,75,88,74,79,72,77,38,20,76,72,78,26
1091,76,6000000.0,CM,4,High,High,77,72,71,80,72,76,71,69,68,53,80,72,80,79,80,79,84,78,76,79,73,81,68
1092,76,10000000.0,CDM,3,High,High,80,48,69,73,73,76,55,48,52,42,72,75,83,77,85,51,86,79,74,65,72,76,73
1093,76,8000000.0,RW,4,High,Low,86,71,71,82,37,47,66,68,79,64,77,82,92,78,93,76,65,55,43,75,75,81,28
1094,76,3600000.0,ST,3,High,Medium,68,78,56,71,29,78,50,80,45,53,72,69,67,67,53,80,52,78,15,79,56,69,34
1095,76,9500000.0,CM,3,Medium,Medium,61,71,71,77,73,80,62,72,65,51,80,64,67,77,56,76,74,78,72,75,77,81,72
1096,76,10500000.0,CAM,4,Medium,Medium,66,75,77,79,47,71,75,73,82,76,80,69,73,75,69,80,73,71,40,75,78,78,38
1097,76,8000000.0,ST,2,High,Medium,65,76,65,66,40,82,51,79,45,59,73,74,55,75,50,82,81,74,25,80,73,76,39
1098,76,9500000.0,RWB,3,High,High,81,50,69,72,73,70,73,53,60,60,74,85,67,74,70,54,77,66,70,66,67,66,73
1099,76,10000000.0,CM,3,High,Medium,72,72,75,75,72,73,77,65,72,73,74,70,73,76,80,84,84,85,75,76,71,69,73
1100,76,11000000.0,CB,3,Medium,High,64,47,65,68,76,76,53,44,49,43,72,66,51,75,55,55,67,74,77,49,64,68,76
1101,76,7000000.0,CAM,3,Medium,Low,77,71,70,80,32,55,63,73,61,66,75,80,79,66,75,61,52,43,38,76,77,67,16
1102,76,6000000.0,RM,4,High,Medium,87,68,72,75,63,72,68,66,70,72,71,88,81,69,83,70,87,75,66,74,75,71,69
1103,76,8500000.0,GK,1,Medium,Medium,75,73,73,80,43,74,12,11,13,12,24,43,42,75,41,55,34,25,19,11,42,38,20
1104,76,7000000.0,CB,2,Medium,Medium,52,46,67,60,76,78,64,30,39,56,67,55,34,70,60,72,66,78,76,29,68,69,74
1105,76,5500000.0,LM,3,High,Medium,83,68,74,78,69,77,78,65,70,59,76,87,82,70,67,78,82,76,72,78,74,78,65
1106,76,7000000.0,CB,2,Medium,High,67,40,63,68,75,78,55,39,30,35,76,67,61,73,62,45,69,86,80,43,60,70,71
1107,76,7000000.0,RW,4,High,Medium,91,74,69,77,44,68,69,78,73,53,75,91,92,73,84,73,81,69,45,77,69,80,35
1108,76,7500000.0,CB,3,Medium,High,63,55,65,69,76,76,68,46,44,36,71,63,64,72,64,71,60,80,75,47,58,69,76
1109,76,7500000.0,LM,4,High,Low,93,75,68,81,49,76,61,78,73,53,74,94,93,76,92,78,91,66,42,75,68,67,40
1110,76,9000000.0,ST,4,High,Medium,79,75,67,75,27,73,69,76,54,51,77,84,71,76,64,80,68,69,28,77,69,77,16
1111,76,7000000.0,RM,3,High,High,76,73,71,76,43,74,75,73,62,50,76,77,76,73,71,78,74,70,41,81,72,76,44
1112,76,9500000.0,CAM,4,Medium,Medium,65,68,75,78,66,75,69,66,62,57,80,68,66,74,65,76,68,73,60,80,76,77,62
1113,76,6500000.0,ST,3,Medium,Low,72,76,70,76,30,71,66,80,74,72,75,73,78,77,50,77,68,57,20,78,74,77,30
1114,76,7500000.0,LW,4,High,Low,78,70,73,80,39,60,77,67,78,69,81,80,79,71,78,73,72,42,34,74,68,74,44
1115,76,6500000.0,CDM,3,Medium,Medium,68,67,74,75,73,74,67,60,67,71,76,69,72,74,76,78,76,77,75,68,75,77,73
1116,76,4000000.0,GK,1,Medium,Medium,75,73,70,78,53,75,11,10,12,8,20,51,57,79,25,53,42,22,11,8,15,41,14
1117,76,6500000.0,CDM,3,Medium,High,69,50,66,69,74,81,53,36,50,48,70,67,71,72,70,71,90,81,76,61,65,64,74
1118,76,5000000.0,CDM,3,Low,High,44,62,72,69,73,77,70,57,59,60,74,35,57,74,61,71,78,76,74,68,72,79,73
1119,76,7000000.0,RB,3,High,Medium,70,58,74,72,74,71,78,51,75,56,74,71,65,75,65,72,73,68,76,69,71,76,75
1120,76,6500000.0,CDM,3,Medium,Medium,75,62,73,73,74,76,67,55,75,64,72,70,76,74,81,78,81,81,74,68,71,80,73
1121,76,2000000.0,CB,2,Medium,High,66,51,57,61,77,76,41,50,31,35,65,65,60,74,63,69,62,80,74,50,50,66,78
1122,76,7000000.0,LB,3,Medium,Medium,79,71,76,75,70,80,83,64,79,71,76,79,75,74,69,86,79,76,67,73,74,76,69
1123,76,8000000.0,GK,1,Medium,Medium,76,74,72,80,41,74,15,20,17,15,20,42,46,73,49,54,35,31,18,15,40,43,10
1124,76,10000000.0,ST,3,High,Medium,68,75,66,75,38,75,56,76,66,67,79,68,67,74,65,77,69,72,29,79,68,72,42
1125,76,7500000.0,RW,4,High,High,76,70,73,80,58,63,70,69,76,60,79,75,78,78,79,71,63,74,49,78,76,77,61
1126,76,9000000.0,LM,4,High,High,77,71,74,78,60,62,78,69,77,69,78,77,77,71,69,79,64,51,60,76,74,76,60
1127,76,9000000.0,ST,3,Medium,Medium,59,75,68,75,34,81,60,78,59,45,80,64,57,73,71,80,74,62,22,80,75,74,40
1128,76,6500000.0,RB,3,Medium,Medium,77,46,64,71,73,70,74,43,59,38,69,77,72,73,82,53,76,67,75,72,45,70,75
1129,76,7500000.0,LM,3,Medium,High,91,67,71,75,37,45,72,72,65,50,72,91,88,74,93,66,73,33,22,74,70,69,35
1130,76,7500000.0,CF,3,Medium,Low,76,78,71,78,42,61,68,77,68,65,78,74,78,75,76,80,69,36,39,75,74,69,39
1131,76,9500000.0,ST,3,High,Medium,81,74,66,72,36,84,66,73,74,60,74,87,54,72,55,82,82,74,36,75,69,79,39
1132,76,7000000.0,LB,2,Medium,Medium,69,38,66,68,76,75,69,38,52,37,75,72,62,73,63,47,65,72,74,48,52,64,79
1133,76,17000000.0,RM,3,Medium,Medium,78,62,74,75,69,69,77,63,69,72,75,78,76,74,74,62,75,71,67,74,74,72,69
1134,76,7500000.0,RM,3,High,Medium,82,70,70,75,37,72,68,73,50,68,76,84,74,72,68,68,77,43,35,77,73,69,32
1135,76,2000000.0,CB,2,Medium,High,45,40,58,55,78,78,42,40,28,35,68,54,33,69,33,65,74,78,79,40,56,65,76
1136,76,4000000.0,GK,1,Medium,Medium,79,73,69,76,46,75,20,15,20,15,32,47,50,75,40,52,32,39,17,13,47,47,11
1137,76,6500000.0,CDM,3,Medium,Medium,75,71,74,76,73,74,72,69,58,65,76,76,80,73,74,81,72,77,75,68,74,72,73
1138,76,6000000.0,CB,2,Medium,High,60,51,61,61,76,82,44,41,45,39,68,66,68,70,70,67,76,73,75,66,65,73,77
1139,76,7500000.0,CM,3,Medium,Medium,53,71,80,73,67,63,77,69,81,76,80,47,80,78,71,68,76,64,65,76,79,77,68
1140,76,3600000.0,CB,2,Medium,High,74,40,58,59,78,81,65,41,44,35,62,74,64,71,63,54,82,80,77,43,50,74,80
1141,76,7500000.0,CAM,4,Low,Low,68,73,76,78,56,70,67,68,69,73,80,69,65,73,61,81,58,71,53,73,76,80,53
1142,76,3500000.0,LM,3,High,High,84,75,74,72,63,69,70,78,72,78,76,89,65,72,70,72,77,60,64,70,76,66,58
1143,76,5000000.0,CB,2,Medium,High,68,30,53,58,77,77,46,20,34,13,60,68,64,64,63,55,62,77,74,39,38,66,76
1144,76,7500000.0,LM,4,Medium,Medium,73,72,72,80,34,68,70,72,70,65,77,72,84,73,80,71,73,61,32,74,75,75,31
1145,76,6000000.0,CM,3,Medium,Medium,62,72,78,74,69,75,77,68,73,72,77,57,68,72,77,76,78,75,70,70,79,80,72
1146,76,7000000.0,RM,4,High,High,74,73,75,79,38,65,78,67,80,78,79,73,77,74,77,83,67,76,37,74,75,72,41
1147,76,7500000.0,ST,3,High,Low,71,76,67,71,47,83,65,77,72,64,73,74,65,74,60,83,77,81,42,80,68,77,44
1148,76,7000000.0,CAM,5,Medium,Low,69,75,79,79,45,62,80,69,87,82,80,67,73,75,90,87,50,61,53,74,80,79,35
1149,76,6500000.0,ST,4,Medium,Medium,79,76,72,78,35,74,68,77,71,75,80,78,81,77,69,77,75,68,31,77,74,76,35
1150,76,2800000.0,LB,3,Medium,Medium,70,61,69,72,74,69,75,57,67,59,76,70,70,75,77,75,69,83,77,66,57,69,76
1151,76,3700000.0,CDM,3,Low,Medium,44,61,72,68,75,70,61,55,57,57,74,35,54,75,59,73,58,81,77,60,74,73,73
1152,76,7000000.0,CAM,3,Medium,Low,72,77,74,76,40,68,72,75,80,78,77,69,74,77,68,83,75,61,39,76,75,74,34
1153,76,5000000.0,CB,2,Low,High,69,33,51,60,78,73,60,20,44,36,56,71,65,75,58,62,63,81,78,35,34,73,78
1154,76,7500000.0,LM,3,Medium,Medium,84,71,69,76,71,74,71,69,62,48,76,84,75,76,76,78,75,70,72,76,70,68,70
1155,76,6500000.0,RB,3,Medium,Medium,70,62,74,73,72,77,77,60,77,70,76,71,69,75,68,69,82,76,73,72,69,75,73
1156,76,8000000.0,CB,2,Low,High,62,46,64,65,77,71,49,41,45,41,67,62,65,75,69,63,55,76,78,39,62,66,79
1157,76,2400000.0,CB,2,Low,High,64,37,55,56,78,73,42,33,51,42,60,70,67,70,59,42,66,80,81,44,46,73,78
1158,76,6000000.0,CAM,3,Medium,Medium,66,71,81,73,47,64,81,68,79,84,75,63,74,68,78,75,77,53,53,80,85,76,51
1159,76,6000000.0,GK,1,Medium,Medium,77,73,77,79,37,77,12,11,16,13,36,37,53,65,43,58,37,34,14,11,57,62,23
1160,76,4600000.0,CM,3,Medium,High,67,67,76,75,67,80,67,68,76,67,75,64,76,77,86,66,75,81,71,73,76,82,69
1161,76,8000000.0,LM,3,High,High,73,72,76,77,73,77,76,70,75,69,78,71,75,76,81,81,79,79,75,70,73,78,73
1162,76,8000000.0,LM,4,Medium,Medium,77,74,71,78,55,70,72,75,74,64,77,77,80,72,79,75,81,69,36,74,70,70,58
1163,76,6000000.0,CB,2,Medium,Medium,51,41,52,50,78,72,30,38,33,39,52,55,52,77,49,58,62,75,75,35,39,70,81
1164,76,6500000.0,CF,3,Medium,Low,81,75,66,78,34,51,62,75,66,67,78,79,78,75,72,77,45,53,37,75,72,75,45
1165,76,6500000.0,LB,3,High,Medium,86,65,71,78,71,73,72,63,75,56,78,86,77,75,81,75,75,72,75,69,69,77,72
1166,76,7000000.0,RM,3,High,High,70,77,73,76,65,71,72,76,78,74,76,69,75,77,65,81,79,69,69,76,72,70,63
1167,76,4600000.0,CM,3,High,Medium,58,76,75,72,73,76,67,73,80,82,76,58,62,77,66,81,71,78,77,76,75,77,69
1168,76,825000.0,GK,1,Medium,Medium,74,74,73,77,45,78,13,15,11,11,19,43,51,74,38,55,42,33,26,13,49,44,12
1169,76,7000000.0,CM,4,High,Medium,77,59,72,80,68,70,64,57,66,52,78,75,90,78,90,65,91,69,69,72,74,80,72
1170,76,7000000.0,CAM,4,Medium,Medium,69,70,78,80,41,59,74,68,80,70,83,69,71,74,74,71,62,52,30,76,84,77,54
1171,76,6000000.0,CB,2,High,Medium,71,57,72,68,77,75,63,50,50,62,73,77,54,76,46,76,67,71,80,55,67,80,75
1172,76,7500000.0,ST,2,High,Medium,59,77,60,70,40,80,46,78,69,64,77,66,55,77,54,80,69,77,40,78,64,77,39
1173,76,4700000.0,CAM,4,High,Low,60,73,78,76,52,48,67,71,79,69,84,57,73,59,74,78,33,62,64,72,79,69,45
1174,76,7500000.0,CAM,4,High,Medium,74,69,76,79,65,66,73,67,77,74,78,74,82,71,84,73,78,64,65,72,79,74,66
1175,76,9000000.0,CB,2,Medium,High,48,22,53,55,77,78,44,19,23,26,59,48,52,77,59,25,69,79,81,26,52,62,74
1176,76,10000000.0,CAM,3,High,Low,77,78,76,76,45,58,77,75,86,85,76,76,79,75,84,83,75,45,40,76,76,76,48
1177,76,8500000.0,CM,3,Medium,Medium,68,71,75,75,69,69,70,68,72,67,77,68,74,73,74,77,79,64,74,69,78,76,71
1178,76,7000000.0,GK,1,Medium,Medium,76,74,80,77,53,75,12,19,18,15,40,46,66,72,45,60,29,29,11,15,65,60,28
1179,76,6500000.0,CB,2,Low,Medium,61,53,58,58,78,77,45,48,48,46,69,61,58,74,58,64,75,75,80,54,55,69,80
1180,76,7500000.0,CAM,5,High,Medium,79,66,71,83,46,56,64,62,72,62,80,73,88,72,92,71,76,69,44,77,73,77,47
1181,76,7500000.0,CAM,3,High,Medium,68,64,75,81,57,61,68,59,70,54,80,63,85,76,82,68,87,62,57,74,80,78,53
1182,76,9500000.0,ST,3,High,Medium,77,75,68,72,43,81,56,77,65,52,75,79,59,69,85,80,74,85,33,78,74,74,42
1183,76,7500000.0,GK,1,Medium,Medium,77,73,68,79,42,76,16,15,17,22,27,42,30,73,31,51,26,18,15,12,17,48,16
1184,76,9000000.0,CM,3,Medium,Medium,60,59,76,77,71,64,65,54,71,68,78,57,76,77,78,68,68,76,75,66,76,77,72
1185,76,8500000.0,CB,2,Medium,Medium,63,36,56,52,76,77,33,28,33,31,61,66,45,74,35,61,65,74,76,32,55,68,76
1186,76,9000000.0,ST,3,Medium,Low,95,75,67,77,35,68,73,77,66,50,76,95,78,74,79,79,71,52,45,72,59,68,21
1187,76,9000000.0,GK,1,Medium,Medium,76,73,74,80,29,76,12,13,15,18,25,27,21,67,34,56,36,29,25,15,24,55,16
1188,76,0.0,ST,3,High,Low,77,74,64,74,38,82,59,77,64,51,73,78,78,74,83,79,75,75,42,79,63,74,45
1189,76,9000000.0,CM,3,Low,High,68,71,70,75,73,78,59,70,69,58,82,68,64,74,82,72,78,75,74,68,68,82,77
1190,76,6500000.0,LB,2,High,Medium,72,55,73,70,74,75,75,40,74,76,74,74,63,72,69,76,68,74,78,64,69,68,74
1191,76,10000000.0,CAM,4,High,Medium,69,71,75,79,48,62,76,71,73,66,79,66,78,72,77,70,60,64,43,75,77,78,47
1192,76,3500000.0,CAM,3,Medium,Medium,72,76,75,78,35,67,75,71,70,61,78,70,82,76,78,84,75,76,36,73,77,62,30
1193,76,6500000.0,RB,2,High,Medium,66,37,68,65,75,75,78,32,62,41,72,65,63,71,70,48,77,82,73,46,50,67,72
1194,76,4000000.0,GK,1,Medium,Medium,78,73,59,81,51,74,19,11,12,19,23,51,48,74,38,44,31,33,17,13,32,58,18
1195,76,2600000.0,CDM,2,Medium,High,54,49,69,68,76,76,63,41,47,49,73,54,63,73,63,73,76,78,76,62,64,75,77
1196,76,3600000.0,CB,2,Medium,High,50,36,54,54,75,85,45,26,47,46,67,55,66,72,47,66,77,78,76,35,47,66,75
1197,76,6000000.0,CB,2,Low,High,49,35,56,58,77,77,45,26,31,26,62,50,55,73,61,52,67,79,77,39,47,68,76
1198,76,5000000.0,CDM,3,Medium,Medium,56,63,78,73,72,73,81,56,82,79,76,53,74,74,78,75,84,78,74,66,73,75,73
1199,76,4800000.0,ST,2,Medium,Medium,44,78,56,64,46,75,38,82,61,36,73,45,33,78,33,79,60,75,39,84,67,79,38
1200,76,7500000.0,ST,3,Medium,High,62,76,49,72,35,76,41,80,44,52,78,65,54,72,31,77,64,77,24,80,39,72,29
1201,76,2800000.0,RB,3,High,Medium,77,54,73,75,72,73,78,41,78,64,73,75,84,73,78,65,80,76,73,70,68,76,71
1202,76,6000000.0,CM,3,Medium,Medium,51,71,78,79,65,62,70,65,79,70,84,55,68,73,78,76,54,65,65,75,79,77,66
1203,76,6000000.0,CAM,4,High,Medium,70,73,76,80,40,59,74,70,77,78,78,68,83,75,84,78,59,51,46,73,80,78,31
1204,76,5500000.0,LB,3,High,Medium,83,68,72,75,72,73,69,65,72,76,75,84,77,73,77,75,78,73,69,74,68,67,71
1205,76,6500000.0,CDM,3,Medium,High,63,67,72,71,73,74,68,66,63,52,77,63,63,72,68,79,76,83,75,64,70,80,73
1206,76,8000000.0,LB,3,High,High,82,55,71,75,70,68,78,54,63,55,74,80,85,72,86,62,90,80,72,72,68,72,72
1207,76,8500000.0,CM,3,Medium,Medium,49,65,72,74,73,74,61,62,61,59,78,48,67,76,66,76,83,71,72,69,75,71,74
1208,76,7500000.0,ST,3,Medium,Low,80,77,57,68,32,84,53,79,47,59,69,80,70,73,63,81,80,70,21,82,55,73,30
1209,76,5000000.0,RB,3,High,Medium,91,64,69,74,69,82,73,58,77,63,72,91,84,70,80,76,90,75,71,72,65,60,69
1210,76,3700000.0,GK,1,Medium,Medium,76,73,70,79,41,78,13,11,12,12,22,42,41,68,45,53,33,19,16,12,42,63,20
1211,76,10500000.0,CAM,4,Medium,High,85,73,74,78,69,74,71,72,82,75,78,83,90,71,79,81,87,84,68,69,75,68,60
1212,76,15000000.0,LM,4,Medium,Low,86,74,69,76,39,68,74,73,70,62,78,82,70,66,74,77,73,62,34,74,68,68,39
1213,76,14000000.0,CB,2,Medium,High,57,38,61,63,77,76,42,31,42,32,71,58,50,73,54,62,72,76,79,33,56,73,76
1214,76,9500000.0,CB,2,Medium,Medium,47,33,51,56,76,82,32,24,40,29,64,47,48,74,36,61,70,78,73,31,51,66,75
1215,76,11500000.0,RM,3,High,High,82,73,73,77,71,80,70,74,68,58,77,85,80,76,80,78,90,75,73,77,72,78,73
1216,76,15500000.0,CB,2,Medium,High,74,53,66,68,77,77,69,47,60,44,69,78,60,78,60,72,67,80,78,54,63,67,77
1217,76,10500000.0,CM,3,Medium,Medium,68,56,73,74,70,80,65,51,65,53,78,69,62,76,69,64,79,76,73,68,77,77,71
1218,76,12000000.0,CAM,3,Medium,Medium,69,77,78,75,56,62,79,77,83,81,78,66,71,74,72,76,68,51,45,77,77,74,65
1219,76,9000000.0,ST,4,High,Medium,84,77,67,79,27,74,64,77,76,73,77,84,87,70,75,81,81,65,20,77,66,71,22
1220,76,9500000.0,CB,2,Medium,Medium,63,56,58,63,77,78,56,54,52,41,65,65,61,70,60,63,73,80,78,62,49,59,75
1221,76,7500000.0,CF,4,Medium,Medium,79,73,71,77,33,69,67,73,70,59,78,81,79,81,75,76,78,51,28,80,75,72,36
1222,76,11500000.0,CM,3,Medium,Medium,50,64,74,72,73,69,60,70,61,59,75,47,68,78,69,52,76,68,73,66,75,77,72
1223,76,10000000.0,ST,3,High,Medium,79,75,70,71,45,74,69,76,52,54,77,83,68,76,56,77,75,68,39,78,72,67,38
1224,76,12000000.0,CAM,3,High,Medium,83,76,73,76,34,61,67,76,74,70,74,83,81,72,83,80,80,47,41,74,83,67,27
1225,76,8500000.0,CDM,2,High,High,61,69,76,71,77,81,75,62,71,68,76,68,55,73,54,83,80,75,77,76,73,77,78
1226,76,7000000.0,CDM,2,Medium,High,65,53,63,63,74,83,48,45,47,44,70,70,77,79,76,65,88,83,70,36,52,80,81
1227,76,3500000.0,RM,2,Medium,Medium,76,65,73,76,54,61,84,67,67,65,76,75,80,72,77,66,80,45,60,68,75,64,55
1228,76,8000000.0,CAM,3,High,High,72,69,76,76,57,45,65,69,71,65,77,69,77,81,82,68,53,37,70,75,78,72,23
1229,76,11500000.0,CAM,3,High,Medium,59,75,76,76,56,55,66,77,78,86,78,58,64,76,70,72,59,48,70,75,78,74,47
1230,76,11000000.0,ST,4,Medium,Low,87,75,62,77,38,71,67,77,62,62,75,85,90,79,80,82,71,68,13,75,54,69,38
1231,76,11500000.0,RM,4,High,High,92,70,67,80,44,65,68,69,67,64,74,89,89,72,90,73,76,54,33,72,69,64,40
1232,76,0.0,GK,1,Medium,Medium,76,76,69,78,27,77,14,8,10,13,11,31,28,64,64,52,36,20,8,4,39,62,14
1233,76,0.0,CAM,3,High,High,77,67,73,78,66,67,63,72,64,61,77,77,86,73,74,66,83,62,70,72,76,80,66
1234,76,8500000.0,CAM,5,High,Medium,87,70,72,79,53,62,67,70,77,63,77,85,85,69,90,73,82,64,57,73,76,77,51
1235,76,8500000.0,LB,3,Medium,Medium,78,51,68,75,72,71,74,45,72,32,75,79,73,74,73,63,81,68,73,69,68,74,71
